Reading Profile files in profile.*

NODE 0;CONTEXT 0;THREAD 0:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.829            1           1         374       1512 main 
 45.2        0.683        0.683         374           0          2 std::ceil(float) 
  3.0        0.042        0.045           1           1         45 global constructors keyed to num_primes 
  0.2        0.003        0.003           1           0          3 __static_initialization_and_destruction_0(int, int) 

NODE 0;CONTEXT 0;THREAD 1:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.0        0.004        0.004           2           0          2 std::pair<std::_Rb_tree_iterator<void*>, bool>::pair(std::_Rb_tree_iterator<void*> const&, bool const&) 
  0.0        0.003        0.003           1           0          3 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.002        0.002           1           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_value(std::_Rb_tree_node<void*> const*) 
  0.0        0.002        0.002           1           0          2 std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::operator--() 
  0.0        0.002        0.002           1           0          2 std::_Rb_tree_iterator<void*>::operator==(std::_Rb_tree_iterator<void*> const&) const 

NODE 0;CONTEXT 0;THREAD 73:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        1,000        1,204           1           8    1204414 get_primes_and_sleep(void*) 
  8.6          103          104           2           8      52002 loop_speculator::get_shared_data() 
  5.8           66           69           2          42      34860 int loop_speculator::write_data<bool>(bool*&, bool*) 
  2.5           30           30           1           9      30550 loop_speculator::commit() 
  0.1        0.043            1           8           8        198 std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::find(unsigned long const&) 
  0.1        0.174            1           8          56        193 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::find(unsigned long const&) 
  0.1        0.362            1           8         128        139 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long const, int> >*, std::_Rb_tree_node<std::pair<unsigned long const, int> >*, unsigned long const&) 
  0.1        0.021         0.88           4           4        220 std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::find(void* const&) 
  0.1        0.085        0.859           4          28        215 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::find(void* const&) 
  0.1        0.084         0.81           2          28        405 bool _data_access_log::_output_violations_are_false<bool>(bool*, int) 
  0.1        0.214        0.653           4          76        163 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*, std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*, void* const&) 
  0.0        0.319        0.521          40          80         13 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_key(std::_Rb_tree_node<std::pair<unsigned long const, int> > const*) 
  0.0        0.023        0.394           2           6        197 std::set<void*, std::less<void*>, std::allocator<void*> >::insert(void* const&) 
  0.0        0.063        0.362           2          19        181 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_insert_unique(void* const&) 
  0.0        0.013        0.331           2           3        166 std::vector<int, std::allocator<int> >::push_back(int const&) 
  0.0        0.012        0.331           2           3        166 std::vector<void*, std::allocator<void*> >::push_back(void* const&) 
  0.0        0.187        0.307          24          48         13 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_key(std::_Rb_tree_node<std::pair<void* const, _data_access_log> > const*) 
  0.0        0.037        0.303           1          14        303 std::vector<void*, std::allocator<void*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, void* const&) 
  0.0        0.033        0.302           1          14        302 std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) 
  0.0        0.043        0.211           4          12         53 std::vector<int, std::allocator<int> >::~vector() 
  0.0        0.027        0.195           2           8         98 _data_access_log::_cancel_higher_readers(int) 
  0.0        0.031        0.182           2           9         91 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, void* const&) 
  0.0         0.01        0.153           2           2         76 int* std::__uninitialized_move_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) 
  0.0        0.044        0.153           4          12         38 std::vector<int, std::allocator<int> >::empty() const 
  0.0         0.01        0.153           2           2         76 void** std::__uninitialized_move_a<void**, void**, std::allocator<void*> >(void**, void**, void**, std::allocator<void*>&) 
  0.0        0.009        0.143           2           2         72 int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&) 
  0.0        0.008        0.143           2           2         72 void** std::__uninitialized_copy_a<void**, void**, void*>(void**, void**, void**, std::allocator<void*>&) 
  0.0        0.008        0.135           2           2         68 void** std::uninitialized_copy<void**, void**>(void**, void**, void**) 
  0.0        0.008        0.134           2           2         67 int* std::uninitialized_copy<int*, int*>(int*, int*, int*) 
  0.0         0.01        0.127           2           2         64 void** std::__uninitialized_copy<true>::uninitialized_copy<void**, void**>(void**, void**, void**) 
  0.0         0.01        0.126           2           2         63 int* std::__uninitialized_copy<true>::uninitialized_copy<int*, int*>(int*, int*, int*) 
  0.0        0.124        0.124          48           0          3 std::_Select1st<std::pair<unsigned long const, int> >::operator()(std::pair<unsigned long const, int> const&) const 
  0.0        0.123        0.123          48           0          3 std::less<unsigned long>::operator()(unsigned long const&, unsigned long const&) const 
  0.0        0.026        0.122           2           8         61 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_create_node(void* const&) 
  0.0        0.018        0.117           2           6         58 void** std::copy<void**, void**>(void**, void**, void**) 
  0.0        0.017        0.116           2           6         58 int* std::copy<int*, int*>(int*, int*, int*) 
  0.0         0.07        0.105          13          13          8 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::end() 
  0.0        0.062        0.103           8          16         13 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_key(std::_Rb_tree_node_base const*) 
  0.0        0.035        0.101           4           8         25 std::_Vector_base<int, std::allocator<int> >::~_Vector_base() 
  0.0        0.099        0.099          40           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_value(std::_Rb_tree_node<std::pair<unsigned long const, int> > const*) 
  0.0        0.022        0.095           4           4         24 std::vector<int, std::allocator<int> >::vector() 
  0.0        0.079        0.079          31           0          3 std::less<void*>::operator()(void* const&, void* const&) const 
  0.0         0.02        0.073           2           8         36 int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) 
  0.0        0.023        0.073           4           4         18 std::_Vector_base<int, std::allocator<int> >::_Vector_base() 
  0.0        0.022        0.073           2           8         36 void** std::__copy_move_a2<false, void**, void**>(void**, void**, void**) 
  0.0        0.068        0.068          28           0          2 std::_Select1st<std::pair<void* const, _data_access_log> >::operator()(std::pair<void* const, _data_access_log> const&) const 
  0.0        0.027        0.068           5           5         14 std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::end() 
  0.0        0.029        0.068           5           5         14 void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) 
  0.0        0.062        0.062          24           0          3 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.062        0.062          24           0          3 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_value(std::_Rb_tree_node<std::pair<void* const, _data_access_log> > const*) 
  0.0        0.051        0.058           1           2         58 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_key(std::_Rb_tree_node<void*> const*) 
  0.0        0.056        0.056          21           0          3 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<unsigned long const, int> >*) 
  0.0        0.021        0.055           4           4         14 std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() 
  0.0        0.032        0.052           4           8         13 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_key(std::_Rb_tree_node_base const*) 
  0.0        0.052        0.052          20           0          3 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.018        0.051           1           7         51 std::vector<void*, std::allocator<void*> >::_M_check_len(unsigned int, char const*) const 
  0.0        0.032         0.05           4           8         12 bool __gnu_cxx::operator==<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) 
  0.0        0.019         0.05           4           4         12 std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() 
  0.0        0.018         0.05           1           7         50 std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const 
  0.0        0.031        0.046           6           6          8 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::end() 
  0.0        0.028        0.043           5           5          9 std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::empty() const 
  0.0        0.041        0.041          16           0          3 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_left(std::_Rb_tree_node_base*) 
  0.0        0.026        0.039           6           6          6 std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) 
  0.0        0.027        0.039           5           5          8 void std::_Destroy<int*>(int*, int*) 
  0.0        0.026        0.038           6           6          6 std::_Niter_base<void**>::iterator_type std::__niter_base<void**>(void**) 
  0.0        0.018        0.038           2           4         19 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::get_allocator() const 
  0.0        0.022        0.034           4           4          8 std::allocator<int>::~allocator() 
  0.0        0.032        0.032          12           0          3 std::vector<int, std::allocator<int> >::operator[](unsigned int) 
  0.0        0.032        0.032          13           0          2 std::vector<int, std::allocator<int> >::size() const 
  0.0        0.031        0.031           8           0          4 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_end() 
  0.0        0.021        0.031           4           4          8 std::allocator<int>::allocator() 
  0.0         0.02         0.03           4           4          8 __gnu_cxx::new_allocator<void*>::construct(void**, void* const&) 
  0.0        0.021         0.03           4           4          8 std::vector<int, std::allocator<int> >::end() const 
  0.0        0.018        0.029           2           4         14 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_key(std::_Rb_tree_node_base const*) 
  0.0        0.018        0.029           4           4          7 std::vector<int, std::allocator<int> >::begin() const 
  0.0        0.012        0.028           2           2         14 std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::end() 
  0.0         0.01        0.027           2           2         14 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_get_node() 
  0.0        0.011        0.027           2           2         14 std::set<int, std::less<int>, std::allocator<int> >::begin() const 
  0.0        0.018        0.026           4           4          6 std::_Miter_base<int*>::iterator_type std::__miter_base<int*>(int*) 
  0.0        0.017        0.026           4           4          6 std::_Miter_base<void**>::iterator_type std::__miter_base<void**>(void**) 
  0.0        0.024        0.024          10           0          2 std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*) 
  0.0        0.024        0.024           9           0          3 std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::operator[](unsigned int) 
  0.0        0.012        0.022           2           4         11 std::vector<int, std::allocator<int> >::max_size() const 
  0.0        0.013        0.022           2           4         11 std::vector<void*, std::allocator<void*> >::max_size() const 
  0.0        0.021        0.021          10           0          2 std::_Iter_base<int*, false>::_S_base(int*) 
  0.0        0.021        0.021          10           0          2 std::_Iter_base<void**, false>::_S_base(void**) 
  0.0        0.021        0.021           8           0          3 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::operator==(std::_Rb_tree_iterator<std::pair<unsigned long const, int> > const&) const 
  0.0         0.02         0.02           8           0          2 __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) 
  0.0         0.02         0.02           8           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_value(std::_Rb_tree_node_base const*) 
  0.0        0.019        0.019           6           0          3 std::_Identity<void*>::operator()(void* const&) const 
  0.0        0.018        0.018           8           0          2 __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const 
  0.0        0.018        0.018           8           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_begin() 
  0.0        0.016        0.018           5           1          4 std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) 
  0.0        0.018        0.018           7           0          3 std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() 
  0.0        0.011        0.017           2           2          8 __gnu_cxx::new_allocator<std::_Rb_tree_node<void*> >::allocate(unsigned int, void const*) 
  0.0        0.011        0.016           2           2          8 __gnu_cxx::new_allocator<int>::construct(int*, int const&) 
  0.0        0.011        0.016           2           2          8 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::begin() const 
  0.0        0.012        0.016           2           2          8 std::allocator<void*>::allocator<std::_Rb_tree_node<void*> >(std::allocator<std::_Rb_tree_node<void*> > const&) 
  0.0         0.01        0.016           2           2          8 std::allocator<void*>::~allocator() 
  0.0        0.011        0.016           2           2          8 std::set<int, std::less<int>, std::allocator<int> >::empty() const 
  0.0        0.015        0.015           6           0          2 operator new(unsigned int, void*) 
  0.0        0.015        0.015           5           0          3 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::empty() const 
  0.0         0.01        0.014           2           2          7 int* std::__copy_move_a<false, int*, int*>(int*, int*, int*) 
  0.0        0.014        0.014           6           0          2 std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::operator==(std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> > const&) const 
  0.0        0.008        0.013           2           2          6 void** std::__copy_move_a<false, void**, void**>(void**, void**, void**) 
  0.0        0.012        0.012           4           0          3 __gnu_cxx::new_allocator<int>::~new_allocator() 
  0.0        0.012        0.012           5           0          2 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::operator!=(std::_Rb_tree_iterator<std::pair<unsigned long const, int> > const&) const 
  0.0        0.012        0.012           5           0          2 std::_Rb_tree_iterator<void*>::_Rb_tree_iterator(std::_Rb_tree_node<void*>*) 
  0.0        0.005        0.012           1           1         12 std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) 
  0.0        0.012        0.012           5           0          2 void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) 
  0.0        0.006        0.011           1           2         11 __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) 
  0.0        0.007        0.011           1           2         11 __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::difference_type __gnu_cxx::operator-<void**, std::vector<void*, std::allocator<void*> > >(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > const&, __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > const&) 
  0.0        0.011        0.011           4           0          3 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_end() 
  0.0        0.004        0.011           1           1         11 std::_Vector_base<void*, std::allocator<void*> >::_M_allocate(unsigned int) 
  0.0        0.004        0.011           1           1         11 void std::_Destroy<void**, void*>(void**, void**, std::allocator<void*>&) 
  0.0         0.01         0.01           4           0          2 __gnu_cxx::new_allocator<int>::new_allocator() 
  0.0         0.01         0.01           4           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_begin() 
  0.0         0.01         0.01           4           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_left(std::_Rb_tree_node_base*) 
  0.0         0.01         0.01           4           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_value(std::_Rb_tree_node_base const*) 
  0.0         0.01         0.01           4           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_end() 
  0.0        0.009        0.009           4           0          2 __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const 
  0.0        0.009        0.009           3           0          3 std::ceil(float) 
  0.0        0.009        0.009           4           0          2 std::vector<void*, std::allocator<void*> >::size() const 
  0.0        0.008        0.008           4           0          2 __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::base() const 
  0.0        0.008        0.008           3           0          3 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::operator->() const 
  0.0        0.008        0.008           3           0          3 std::vector<void*, std::allocator<void*> >::operator[](unsigned int) 
  0.0        0.005        0.007           1           1          7 __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) 
  0.0        0.005        0.007           1           1          7 __gnu_cxx::new_allocator<void*>::allocate(unsigned int, void const*) 
  0.0        0.007        0.007           3           0          2 __gnu_cxx::new_allocator<void*>::max_size() const 
  0.0        0.005        0.007           1           1          7 std::_Vector_base<void*, std::allocator<void*> >::_M_deallocate(void**, unsigned int) 
  0.0        0.005        0.007           1           1          7 std::vector<int, std::allocator<int> >::end() 
  0.0        0.004        0.007           1           1          7 std::vector<void*, std::allocator<void*> >::end() 
  0.0        0.004        0.007           1           1          7 void std::_Destroy<void**>(void**, void**) 
  0.0        0.006        0.006           3           0          2 __gnu_cxx::new_allocator<int>::max_size() const 
  0.0        0.006        0.006           2           0          3 __gnu_cxx::new_allocator<std::_Rb_tree_node<void*> >::max_size() const 
  0.0        0.006        0.006           2           0          3 __gnu_cxx::new_allocator<void*>::~new_allocator() 
  0.0        0.004        0.006           1           1          6 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::begin() 
  0.0        0.006        0.006           2           0          3 std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::operator->() const 
  0.0        0.006        0.006           2           0          3 std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const 
  0.0        0.006        0.006           3           0          2 std::_Vector_base<void*, std::allocator<void*> >::_M_get_Tp_allocator() 
  0.0        0.004        0.006           1           1          6 std::vector<int, std::allocator<int> >::begin() 
  0.0        0.004        0.006           1           1          6 std::vector<void*, std::allocator<void*> >::begin() 
  0.0        0.005        0.005           2           0          2 __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::__normal_iterator(void** const&) 
  0.0        0.005        0.005           2           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::empty() const 
  0.0        0.005        0.005           2           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_begin() 
  0.0        0.005        0.005           2           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_value(std::_Rb_tree_node_base const*) 
  0.0        0.005        0.005           2           0          2 std::_Rb_tree_const_iterator<int>::_Rb_tree_const_iterator(std::_Rb_tree_node<int> const*) 
  0.0        0.005        0.005           2           0          2 std::_Rb_tree_const_iterator<void*>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<void*> const&) 
  0.0        0.005        0.005           2           0          2 std::pair<std::_Rb_tree_iterator<void*>, bool>::pair(std::_Rb_tree_iterator<void*> const&, bool const&) 
  0.0        0.005        0.005           2           0          2 void** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<void*>(void* const*, void* const*, void**) 
  0.0        0.004        0.004           2           0          2 __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) 
  0.0        0.004        0.004           2           0          2 __gnu_cxx::new_allocator<void*>::new_allocator() 
  0.0        0.004        0.004           2           0          2 int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) 
  0.0        0.004        0.004           2           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_get_Node_allocator() const 
  0.0        0.004        0.004           2           0          2 std::_Vector_base<void*, std::allocator<void*> >::_M_get_Tp_allocator() const 
  0.0        0.004        0.004           2           0          2 std::pair<std::_Rb_tree_const_iterator<void*>, bool>::pair(std::_Rb_tree_const_iterator<void*> const&, bool const&) 
  0.0        0.004        0.004           2           0          2 unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) 
  0.0        0.003        0.003           1           0          3 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.003        0.003           1           0          3 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_value(std::_Rb_tree_node<void*> const*) 
  0.0        0.003        0.003           1           0          3 void std::_Destroy_aux<true>::__destroy<void**>(void**, void**) 
  0.0        0.002        0.002           1           0          2 __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) 
  0.0        0.002        0.002           1           0          2 __gnu_cxx::new_allocator<void*>::deallocate(void**, unsigned int) 
  0.0        0.002        0.002           1           0          2 std::_Rb_tree_iterator<void*>::operator==(std::_Rb_tree_iterator<void*> const&) const 

NODE 0;CONTEXT 0;THREAD 74:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        1,000        1,146           1           5    1146005 get_primes_and_sleep(void*) 
  5.3           60           60           1           4      60864 loop_speculator::get_shared_data() 
  4.4           49           49           1           9      49939 loop_speculator::commit() 
  3.1           31           35           1          24      35041 int loop_speculator::write_data<bool>(bool*&, bool*) 
  0.1        0.024        0.914           3           9        305 _data_access_log::_data_access_log(_data_access_log const&) 
  0.1        0.023        0.831           5           5        166 std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::find(unsigned long const&) 
  0.1         0.09        0.808           5          35        162 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::find(unsigned long const&) 
  0.1        0.198        0.583           5          80        117 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long const, int> >*, std::_Rb_tree_node<std::pair<unsigned long const, int> >*, unsigned long const&) 
  0.0        0.004        0.561           1           1        561 std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::insert(std::pair<void* const, _data_access_log> const&) 
  0.0        0.073        0.557           1          35        557 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_insert_unique(std::pair<void* const, _data_access_log> const&) 
  0.0        0.012        0.544           2           4        272 std::vector<int, std::allocator<int> >::push_back(int const&) 
  0.0        0.012        0.538           2           4        269 std::vector<void*, std::allocator<void*> >::push_back(void* const&) 
  0.0        0.059        0.521           2          28        260 std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) 
  0.0        0.061        0.514           2          28        257 std::vector<void*, std::allocator<void*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, void* const&) 
  0.0         0.05        0.398           3          21        133 std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) 
  0.0        0.048        0.396           3          21        132 std::vector<void*, std::allocator<void*> >::vector(std::vector<void*, std::allocator<void*> > const&) 
  0.0        0.016        0.368           1           6        368 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<void* const, _data_access_log> const&) 
  0.0        0.025        0.353           3           9        118 _data_access_log::~_data_access_log() 
  0.0        0.004        0.341           1           1        341 std::pair<void*, _data_access_log>::pair(void* const&, _data_access_log const&) 
