Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/5           std::_Vector_base<void*, std::allocator<void*> >::_M_get_Tp_allocator() [11]
                0.00    0.00       1/3           void std::_Destroy<void**, void*>(void**, void**, std::allocator<void*>&) [26]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<void*, std::allocator<void*> >::push_back(void* const&) [68]
[136]    0.0    0.00    0.00       1         std::vector<void*, std::allocator<void*> >::end() [136]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::__normal_iterator(void** const&) [37]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<void*, std::allocator<void*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, void* const&) [134]
[137]    0.0    0.00    0.00       1         std::vector<void*, std::allocator<void*> >::begin() [137]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::__normal_iterator(void** const&) [37]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[138]    0.0    0.00    0.00       1         std::vector<void*, std::allocator<void*> >::clear() [138]
                0.00    0.00       1/1           std::vector<void*, std::allocator<void*> >::_M_erase_at_end(void**) [135]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[139]    0.0    0.00    0.00       1         std::vector<void*, std::allocator<void*> >::vector() [139]
                0.00    0.00       1/1           std::_Vector_base<void*, std::allocator<void*> >::_Vector_base() [125]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[140]    0.0    0.00    0.00       1         std::vector<void*, std::allocator<void*> >::~vector() [140]
                0.00    0.00       1/5           std::_Vector_base<void*, std::allocator<void*> >::_M_get_Tp_allocator() [11]
                0.00    0.00       1/3           void std::_Destroy<void**, void*>(void**, void**, std::allocator<void*>&) [26]
                0.00    0.00       1/1           std::_Vector_base<void*, std::allocator<void*> >::~_Vector_base() [126]
-----------------------------------------------

Index by function name

  [98] global constructors keyed to my_difftime(timeval*, timeval*) [6] std::_Iter_base<void* (**)(void*), false>::_S_base(void* (**)(void*)) [137] std::vector<void*, std::allocator<void*> >::begin()
  [99] my_difftime(timeval*, timeval*) [7] std::_Iter_base<void**, false>::_S_base(void**) [138] std::vector<void*, std::allocator<void*> >::clear()
 [100] __static_initialization_and_destruction_0(int, int) [48] void* (**std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<void* (*)(void*)>(void* (* const*)(void*), void* (* const*)(void*), void* (**)(void*)))(void*) [68] std::vector<void*, std::allocator<void*> >::push_back(void* const&)
  [27] loop_speculator::loop_speculator() [49] void** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<void*>(void* const*, void* const*, void**) [139] std::vector<void*, std::allocator<void*> >::vector()
  [28] __gnu_cxx::new_allocator<_loop_spec_thread>::new_allocator() [50] void std::_Destroy_aux<false>::__destroy<_loop_spec_thread*>(_loop_spec_thread*, _loop_spec_thread*) [140] std::vector<void*, std::allocator<void*> >::~vector()
  [29] __gnu_cxx::new_allocator<_loop_spec_thread>::~new_allocator() [21] void std::_Destroy_aux<true>::__destroy<void* (**)(void*)>(void* (**)(void*), void* (**)(void*)) [69] std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree_impl<std::less<void*>, false>::_M_initialize()
 [101] __gnu_cxx::new_allocator<void* (*)(void*)>::deallocate(void* (**)(void*), unsigned int) [22] void std::_Destroy_aux<true>::__destroy<void**>(void**, void**) [70] std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree_impl<std::less<void*>, false>::_Rb_tree_impl()
 [102] __gnu_cxx::new_allocator<void* (*)(void*)>::allocate(unsigned int, void const*) [51] std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_Vector_impl::_Vector_impl() [71] std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree_impl<std::less<void*>, false>::~_Rb_tree_impl()
  [30] __gnu_cxx::new_allocator<void* (*)(void*)>::construct(void* (**)(void*), void* (* const&)(void*)) [52] std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_Vector_impl::~_Vector_impl() [72] std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_begin()
 [103] __gnu_cxx::new_allocator<void* (*)(void*)>::new_allocator() [53] std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_M_deallocate(_loop_spec_thread*, unsigned int) [73] std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_erase(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*)
 [104] __gnu_cxx::new_allocator<void* (*)(void*)>::~new_allocator() [54] std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_M_get_Tp_allocator() [74] std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_Rb_tree()
 [105] __gnu_cxx::new_allocator<void*>::deallocate(void**, unsigned int) [55] std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::_Vector_base() [75] std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::~_Rb_tree()
 [106] __gnu_cxx::new_allocator<void*>::allocate(unsigned int, void const*) [56] std::_Vector_base<_loop_spec_thread, std::allocator<_loop_spec_thread> >::~_Vector_base() [76] std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree_impl<std::less<unsigned long>, false>::_M_initialize()
  [31] __gnu_cxx::new_allocator<void*>::construct(void**, void* const&) [117] std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_allocate(unsigned int) [77] std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree_impl<std::less<unsigned long>, false>::_Rb_tree_impl()
 [107] __gnu_cxx::new_allocator<void*>::new_allocator() [118] std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_Vector_impl::_Vector_impl() [78] std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree_impl<std::less<unsigned long>, false>::~_Rb_tree_impl()
 [108] __gnu_cxx::new_allocator<void*>::~new_allocator() [119] std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_Vector_impl::~_Vector_impl() [79] std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_begin()
  [32] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::new_allocator() [57] std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_deallocate(void* (**)(void*), unsigned int) [80] std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long const, int> >*)
  [33] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::~new_allocator() [10] std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_get_Tp_allocator() [81] std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_Rb_tree()
  [34] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long const, int> > >::new_allocator() [120] std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_Vector_base() [82] std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::~_Rb_tree()
  [35] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long const, int> > >::~new_allocator() [121] std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::~_Vector_base() [16] std::_Miter_base<void* (**)(void*)>::iterator_type std::__miter_base<void* (**)(void*)>(void* (**)(void*))
  [36] __gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >::__normal_iterator(void* (** const&)(void*)) [122] std::_Vector_base<void*, std::allocator<void*> >::_M_allocate(unsigned int) [17] std::_Miter_base<void**>::iterator_type std::__miter_base<void**>(void**)
  [37] __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::__normal_iterator(void** const&) [123] std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::_Vector_impl() [8] std::_Niter_base<void* (**)(void*)>::iterator_type std::__niter_base<void* (**)(void*)>(void* (**)(void*))
 [109] __gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >::difference_type __gnu_cxx::operator-<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >(__gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > > const&, __gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > > const&) [124] std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::~_Vector_impl() [9] std::_Niter_base<void**>::iterator_type std::__niter_base<void**>(void**)
 [110] __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::difference_type __gnu_cxx::operator-<void**, std::vector<void*, std::allocator<void*> > >(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > const&, __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > const&) [58] std::_Vector_base<void*, std::allocator<void*> >::_M_deallocate(void**, unsigned int) [83] void* (**std::__copy_move_a<false, void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*)
  [19] __gnu_cxx::new_allocator<void* (*)(void*)>::max_size() const [11] std::_Vector_base<void*, std::allocator<void*> >::_M_get_Tp_allocator() [84] void** std::__copy_move_a<false, void**, void**>(void**, void**, void**)
  [20] __gnu_cxx::new_allocator<void*>::max_size() const [125] std::_Vector_base<void*, std::allocator<void*> >::_Vector_base() [85] void* (**std::__copy_move_a2<false, void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*)
  [12] __gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >::base() const [126] std::_Vector_base<void*, std::allocator<void*> >::~_Vector_base() [86] void** std::__copy_move_a2<false, void**, void**>(void**, void**, void**)
  [13] __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::base() const [59] void* (**std::__uninitialized_copy<true>::uninitialized_copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*) [87] void* (**std::uninitialized_copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*)
  [38] std::_Vector_base<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_get_Tp_allocator() const [60] void** std::__uninitialized_copy<true>::uninitialized_copy<void**, void**>(void**, void**, void**) [88] void** std::uninitialized_copy<void**, void**>(void**, void**, void**)
  [39] std::_Vector_base<void*, std::allocator<void*> >::_M_get_Tp_allocator() const [61] std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::map() [89] void* (**std::__uninitialized_copy_a<void* (**)(void*), void* (**)(void*), void* (*)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)>&))(void*)
 [111] std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_check_len(unsigned int, char const*) const [62] std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::~map() [90] void** std::__uninitialized_copy_a<void**, void**, void*>(void**, void**, void**, std::allocator<void*>&)
  [14] std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::size() const [63] std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::map() [91] void* (**std::__uninitialized_move_a<void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)> >(void* (**)(void*), void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)>&))(void*)
  [40] std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::max_size() const [64] std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::~map() [92] void** std::__uninitialized_move_a<void**, void**, std::allocator<void*> >(void**, void**, void**, std::allocator<void*>&)
 [112] std::vector<void*, std::allocator<void*> >::_M_check_len(unsigned int, char const*) const [65] std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::vector() [93] unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
  [15] std::vector<void*, std::allocator<void*> >::size() const [66] std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::~vector() [5] std::ceil(float)
  [41] std::vector<void*, std::allocator<void*> >::max_size() const [127] std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void* (**)(void*), std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> > >, void* (* const&)(void*)) [94] void* (**std::copy<void* (**)(void*), void* (**)(void*)>(void* (**)(void*), void* (**)(void*), void* (**)(void*)))(void*)
  [42] std::allocator<_loop_spec_thread>::allocator() [128] std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::_M_erase_at_end(void* (**)(void*)) [95] void** std::copy<void**, void**>(void**, void**, void**)
  [43] std::allocator<_loop_spec_thread>::~allocator() [129] std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::end() [96] void std::_Destroy<_loop_spec_thread*>(_loop_spec_thread*, _loop_spec_thread*)
 [113] std::allocator<void* (*)(void*)>::allocator() [130] std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::begin() [97] void std::_Destroy<_loop_spec_thread*, _loop_spec_thread>(_loop_spec_thread*, _loop_spec_thread*, std::allocator<_loop_spec_thread>&)
 [114] std::allocator<void* (*)(void*)>::~allocator() [131] std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::clear() [23] void std::_Destroy<void* (**)(void*)>(void* (**)(void*), void* (**)(void*))
 [115] std::allocator<void*>::allocator() [67] std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::push_back(void* (* const&)(void*)) [24] void std::_Destroy<void* (**)(void*), void* (*)(void*)>(void* (**)(void*), void* (**)(void*), std::allocator<void* (*)(void*)>&)
 [116] std::allocator<void*>::~allocator() [132] std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::vector() [25] void std::_Destroy<void**>(void**, void**)
  [44] std::allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::allocator() [133] std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >::~vector() [26] void std::_Destroy<void**, void*>(void**, void**, std::allocator<void*>&)
  [45] std::allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::~allocator() [134] std::vector<void*, std::allocator<void*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, void* const&) [18] operator new(unsigned int, void*)
  [46] std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, int> > >::allocator() [135] std::vector<void*, std::allocator<void*> >::_M_erase_at_end(void**)
  [47] std::allocator<std::_Rb_tree_node<std::pair<unsigned long const, int> > >::~allocator() [136] std::vector<void*, std::allocator<void*> >::end()
