Reading Profile files in profile.*

NODE 0;CONTEXT 0;THREAD 0:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.0        0.013        0.035           3           3         12 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::~_Rb_tree_impl() 
  0.0        0.035        0.035          15           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_left(std::_Rb_tree_node_base*) 
  0.0        0.013        0.035           3           3         12 std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) 
  0.0        0.014        0.035           3           3         12 std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::~_Vector_impl() 
  0.0        0.022        0.033           5           4          7 std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) 
  0.0        0.033        0.033          15           0          2 std::less<void*>::operator()(void* const&, void* const&) const 
  0.0        0.022        0.033           5           5          7 void std::_Destroy<int*>(int*, int*) 
  0.0        0.032        0.032          15           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_right(std::_Rb_tree_node_base*) 
  0.0         0.02        0.031           5           4          6 std::_Vector_base<void*, std::allocator<void*> >::_M_deallocate(void**, unsigned int) 
  0.0         0.03         0.03          13           0          2 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<unsigned long const, int> >*) 
  0.0        0.005        0.029           1           1         29 std::set<int, std::less<int>, std::allocator<int> >::set() 
  0.0        0.018        0.028           4           4          7 int* std::__copy_move_a<false, int*, int*>(int*, int*, int*) 
  0.0        0.028        0.028          12           0          2 std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() 
  0.0        0.019        0.028           4           4          7 std::allocator<void*>::~allocator() 
  0.0        0.027        0.027          12           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_value(std::_Rb_tree_node<std::pair<void* const, _data_access_log> > const*) 
  0.0        0.018        0.027           4           4          7 void** std::__copy_move_a<false, void**, void**>(void**, void**, void**) 
  0.0        0.025        0.025          12           0          2 std::_Vector_base<void*, std::allocator<void*> >::_M_get_Tp_allocator() 
  0.0        0.018        0.025           3           3          8 std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::empty() const 
  0.0        0.025        0.025          11           0          2 std::vector<int, std::allocator<int> >::size() const 
  0.0        0.016        0.024           2           4         12 __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::difference_type __gnu_cxx::operator-<void**, std::vector<void*, std::allocator<void*> > >(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > const&, __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > > const&) 
  0.0        0.006        0.024           1           1         24 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree() 
  0.0        0.024        0.024           5           0          5 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_end() 
  0.0        0.005        0.024           1           1         24 std::vector<int, std::allocator<int> >::vector() 
  0.0        0.024        0.024          11           0          2 std::vector<void*, std::allocator<void*> >::size() const 
  0.0        0.005        0.024           1           1         24 std::vector<void*, std::allocator<void*> >::vector() 
  0.0        0.015        0.023           2           4         12 __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) 
  0.0        0.023        0.023           9           0          3 __gnu_cxx::new_allocator<int>::max_size() const 
  0.0        0.015        0.023           3           3          8 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::end() 
  0.0        0.022        0.022           9           0          2 __gnu_cxx::new_allocator<void*>::max_size() const 
  0.0        0.016        0.022           3           3          7 std::allocator<int>::allocator(std::allocator<int> const&) 
  0.0        0.014        0.022           3           3          7 std::allocator<std::_Rb_tree_node<int> >::~allocator() 
  0.0        0.015        0.022           3           3          7 std::allocator<void*>::allocator(std::allocator<void*> const&) 
  0.0        0.015        0.021           3           3          7 __gnu_cxx::new_allocator<void*>::construct(void**, void* const&) 
  0.0        0.014        0.021           3           3          7 std::allocator<int>::~allocator() 
  0.0        0.014        0.021           3           3          7 std::vector<int, std::allocator<int> >::end() const 
  0.0        0.014        0.021           3           3          7 void** std::__copy_move_a<false, void* const*, void**>(void* const*, void* const*, void**) 
  0.0         0.02         0.02          10           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.014         0.02           3           3          7 std::allocator<std::_Rb_tree_node<int> >::allocator(std::allocator<std::_Rb_tree_node<int> > const&) 
  0.0        0.012         0.02           3           3          7 std::vector<int, std::allocator<int> >::begin() const 
  0.0        0.014         0.02           3           3          7 std::vector<void*, std::allocator<void*> >::begin() const 
  0.0        0.014         0.02           3           3          7 std::vector<void*, std::allocator<void*> >::end() const 
  0.0        0.006        0.019           1           1         19 std::_Vector_base<int, std::allocator<int> >::_Vector_base() 
  0.0        0.007        0.019           1           1         19 std::_Vector_base<void*, std::allocator<void*> >::_Vector_base() 
  0.0        0.008        0.018           1           2         18 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl() 
  0.0        0.008        0.018           1           2         18 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::get_allocator() const 
  0.0        0.017        0.017           7           0          2 int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) 
  0.0        0.008        0.017           1           2         17 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::get_allocator() const 
  0.0        0.017        0.017           7           0          2 std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*) 
  0.0        0.016        0.016           8           0          2 __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const 
  0.0        0.016        0.016           8           0          2 __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::base() const 
  0.0        0.016        0.016           7           0          2 std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const 
  0.0        0.016        0.016           7           0          2 std::_Vector_base<void*, std::allocator<void*> >::_M_get_Tp_allocator() const 
  0.0        0.016        0.016           7           0          2 void** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<void*>(void* const*, void* const*, void**) 
  0.0        0.015        0.015           6           0          2 __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) 
  0.0        0.015        0.015           6           0          2 std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) 
  0.0        0.011        0.015           2           2          8 std::vector<void*, std::allocator<void*> >::end() 
  0.0        0.006        0.014           1           1         14 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_get_node() 
  0.0         0.01        0.014           2           2          7 std::vector<int, std::allocator<int> >::begin() 
  0.0        0.013        0.013           6           0          2 __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const 
  0.0        0.013        0.013           6           0          2 __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >::base() const 
  0.0        0.008        0.013           2           2          6 __gnu_cxx::new_allocator<int>::construct(int*, int const&) 
  0.0        0.013        0.013           6           0          2 operator new(unsigned int, void*) 
  0.0        0.005        0.013           1           1         13 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_get_node() 
  0.0        0.005        0.013           1           1         13 std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() 
  0.0        0.005        0.013           1           1         13 std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::end() 
  0.0        0.013        0.013           6           0          2 std::vector<_loop_spec_thread, std::allocator<_loop_spec_thread> >::operator[](unsigned int) 
  0.0        0.009        0.013           2           2          6 std::vector<int, std::allocator<int> >::end() 
  0.0        0.008        0.013           2           2          6 std::vector<void*, std::allocator<void*> >::begin() 
  0.0        0.012        0.012           6           0          2 __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >::__normal_iterator(void* const* const&) 
  0.0        0.012        0.012           6           0          2 std::_Iter_base<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, false>::_S_base(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >) 
  0.0        0.004        0.012           1           1         12 std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::_Vector_impl() 
  0.0        0.012        0.012           5           0          2 void std::_Destroy_aux<true>::__destroy<void**>(void**, void**) 
  0.0        0.011        0.011           4           0          3 __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) 
  0.0        0.011        0.011           4           0          3 __gnu_cxx::new_allocator<void*>::deallocate(void**, unsigned int) 
  0.0        0.011        0.011           5           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_value(std::_Rb_tree_node_base const*) 
  0.0        0.011        0.011           5           0          2 void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) 
  0.0         0.01         0.01           5           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_begin() 
  0.0         0.01         0.01           5           0          2 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::operator==(std::_Rb_tree_iterator<std::pair<unsigned long const, int> > const&) const 
  0.0        0.009        0.009           4           0          2 __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::__normal_iterator(void** const&) 
  0.0        0.009        0.009           4           0          2 __gnu_cxx::new_allocator<void*>::~new_allocator() 
  0.0        0.009        0.009           4           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::_M_initialize() 
  0.0        0.009        0.009           4           0          2 unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) 
  0.0        0.008        0.008           4           0          2 __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) 
  0.0        0.008        0.008           3           0          3 __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() 
  0.0        0.005        0.008           1           1          8 __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::allocate(unsigned int, void const*) 
  0.0        0.006        0.008           1           1          8 __gnu_cxx::new_allocator<std::_Rb_tree_node<void*> >::allocate(unsigned int, void const*) 
  0.0        0.008        0.008           3           0          3 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_begin() 
  0.0        0.008        0.008           3           0          3 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator() const 
  0.0        0.008        0.008           3           0          3 std::_Rb_tree_iterator<void*>::_Rb_tree_iterator(std::_Rb_tree_node<void*>*) 
  0.0        0.006        0.008           1           1          8 std::allocator<int>::allocator() 
  0.0        0.006        0.008           1           1          8 std::allocator<std::_Rb_tree_node<int> >::allocator() 
  0.0        0.006        0.008           1           1          8 std::allocator<std::pair<void* const, _data_access_log> >::allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >(std::allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > > const&) 
  0.0        0.005        0.008           1           1          8 std::allocator<void*>::allocator() 
  0.0        0.007        0.007           3           0          2 __gnu_cxx::new_allocator<int>::~new_allocator() 
  0.0        0.007        0.007           3           0          2 __gnu_cxx::new_allocator<void*>::new_allocator(__gnu_cxx::new_allocator<void*> const&) 
  0.0        0.007        0.007           3           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) 
  0.0        0.007        0.007           3           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_root() const 
  0.0        0.007        0.007           3           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::empty() const 
  0.0        0.007        0.007           3           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_value(std::_Rb_tree_node_base const*) 
  0.0        0.005        0.007           1           1          7 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::begin() 
  0.0        0.004        0.007           1           1          7 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::begin() 
  0.0        0.007        0.007           3           0          2 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::operator!=(std::_Rb_tree_iterator<std::pair<unsigned long const, int> > const&) const 
  0.0        0.007        0.007           3           0          2 std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::operator==(std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> > const&) const 
  0.0        0.004        0.007           1           1          7 std::allocator<std::pair<void* const, _data_access_log> >::~allocator() 
  0.0        0.006        0.006           3           0          2 __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) 
  0.0        0.006        0.006           3           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<int> > const&) 
  0.0        0.006        0.006           3           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_end() 
  0.0        0.004        0.006           1           1          6 std::allocator<void*>::allocator<std::_Rb_tree_node<void*> >(std::allocator<std::_Rb_tree_node<void*> > const&) 
  0.0        0.005        0.005           2           0          2 __gnu_cxx::new_allocator<void*>::new_allocator() 
  0.0        0.005        0.005           2           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_begin() 
  0.0        0.005        0.005           2           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_left(std::_Rb_tree_node_base*) 
  0.0        0.005        0.005           2           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_end() 
  0.0        0.005        0.005           2           0          2 std::ceil(float) 
  0.0        0.004        0.004           2           0          2 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::operator->() const 
  0.0        0.003        0.003           1           0          3 __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::max_size() const 
  0.0        0.003        0.003           1           0          3 __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::~new_allocator() 
  0.0        0.003        0.003           1           0          3 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_get_Node_allocator() const 
  0.0        0.002        0.002           1           0          2 __gnu_cxx::new_allocator<int>::new_allocator() 
  0.0        0.002        0.002           1           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() 
  0.0        0.002        0.002           1           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<void*> >::max_size() const 
  0.0        0.002        0.002           1           0          2 __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::new_allocator() 
  0.0        0.002        0.002           1           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_get_Node_allocator() const 
  0.0        0.002        0.002           1           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_begin() 
  0.0        0.002        0.002           1           0          2 std::_Rb_tree_const_iterator<void*>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<void*> const&) 
  0.0        0.002        0.002           1           0          2 std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::operator--() 
  0.0        0.002        0.002           1           0          2 std::_Rb_tree_iterator<void*>::operator==(std::_Rb_tree_iterator<void*> const&) const 
  0.0        0.002        0.002           1           0          2 std::pair<std::_Rb_tree_const_iterator<void*>, bool>::pair(std::_Rb_tree_const_iterator<void*> const&, bool const&) 
  0.0        0.002        0.002           1           0          2 std::pair<std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >, bool>::pair(std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> > const&, bool const&) 
  0.0        0.002        0.002           1           0          2 std::pair<std::_Rb_tree_iterator<void*>, bool>::pair(std::_Rb_tree_iterator<void*> const&, bool const&) 

NODE 0;CONTEXT 0;THREAD 57:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.016          304           1           5     304506 get_primes(void*) 
 80.8          245          246           1           9     246044 loop_speculator::commit() 
 17.9           54           54           1           4      54600 loop_speculator::get_shared_data() 
  1.3        0.064            3           1          24       3841 int loop_speculator::write_data<bool>(bool*&, bool*) 
  0.5        0.024            1           3           9        491 _data_access_log::_data_access_log(_data_access_log const&) 
  0.3        0.051        0.948           3          21        316 std::vector<void*, std::allocator<void*> >::vector(std::vector<void*, std::allocator<void*> > const&) 
  0.3        0.005        0.905           1           1        905 std::pair<void*, _data_access_log>::pair(void* const&, _data_access_log const&) 
  0.3        0.022        0.812           5           5        162 std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::find(unsigned long const&) 
  0.3        0.078         0.79           5          35        158 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::find(unsigned long const&) 
  0.2        0.193        0.592           5          95        118 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long const, int> >*, std::_Rb_tree_node<std::pair<unsigned long const, int> >*, unsigned long const&) 
  0.2        0.011        0.572           3           3        191 std::vector<void*, std::allocator<void*> >::begin() const 
  0.2        0.566        0.566           6           0         94 __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >::__normal_iterator(void* const* const&) 
  0.2        0.012         0.56           2           4        280 std::vector<int, std::allocator<int> >::push_back(int const&) 
  0.2        0.013        0.554           2           4        277 std::vector<void*, std::allocator<void*> >::push_back(void* const&) 
  0.2        0.061        0.535           2          28        268 std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) 
  0.2        0.061        0.528           2          28        264 std::vector<void*, std::allocator<void*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, void* const&) 
  0.1        0.005        0.444           1           1        444 std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::insert(std::pair<void* const, _data_access_log> const&) 
  0.1        0.025        0.439           1          12        439 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_insert_unique(std::pair<void* const, _data_access_log> const&) 
  0.1        0.051        0.411           3          21        137 std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) 
  0.1        0.015        0.374           1           6        374 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<void* const, _data_access_log> const&) 
  0.1        0.024        0.361           3           9        120 _data_access_log::~_data_access_log() 
  0.1        0.011        0.343           1           4        343 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_create_node(std::pair<void* const, _data_access_log> const&) 
  0.1        0.007        0.298           1           2        298 __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::construct(std::pair<void* const, _data_access_log>*, std::pair<void* const, _data_access_log> const&) 
  0.1        0.004        0.293           1           1        293 std::pair<void* const, _data_access_log>::pair<void*, _data_access_log>(std::pair<void*, _data_access_log> const&) 
  0.1        0.004        0.289           1           1        289 std::pair<void* const, _data_access_log>::pair(std::pair<void* const, _data_access_log> const&) 
  0.1        0.167        0.278          30          60          9 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_key(std::_Rb_tree_node<std::pair<unsigned long const, int> > const*) 
  0.1        0.016        0.269           4           4         67 int* std::__uninitialized_move_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) 
  0.1        0.014        0.266           4           4         66 void** std::__uninitialized_move_a<void**, void**, std::allocator<void*> >(void**, void**, void**, std::allocator<void*>&) 
  0.1        0.016        0.253           4           4         63 int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&) 
  0.1        0.017        0.252           4           4         63 void** std::__uninitialized_copy_a<void**, void**, void*>(void**, void**, void**, std::allocator<void*>&) 
  0.1        0.014        0.237           4           4         59 int* std::uninitialized_copy<int*, int*>(int*, int*, int*) 
  0.1        0.015        0.235           4           4         59 void** std::uninitialized_copy<void**, void**>(void**, void**, void**) 
  0.1        0.012        0.226           3           3         75 int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) 
  0.1        0.016        0.223           4           4         56 int* std::__uninitialized_copy<true>::uninitialized_copy<int*, int*>(int*, int*, int*) 
  0.1        0.016         0.22           4           4         55 void** std::__uninitialized_copy<true>::uninitialized_copy<void**, void**>(void**, void**, void**) 
  0.1        0.013        0.214           3           3         71 int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) 
  0.1        0.011        0.213           3           3         71 void** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**, void*>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**, std::allocator<void*>&) 
  0.1        0.032        0.207           4          12         52 int* std::copy<int*, int*>(int*, int*, int*) 
  0.1        0.032        0.204           4          12         51 void** std::copy<void**, void**>(void**, void**, void**) 
  0.1        0.012        0.202           3           3         67 void** std::uninitialized_copy<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**) 
  0.1        0.012        0.201           3           3         67 int* std::__uninitialized_copy<true>::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) 
  0.1        0.013         0.19           3           3         63 void** std::__uninitialized_copy<true>::uninitialized_copy<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**) 
  0.1        0.026        0.189           3           9         63 int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) 
  0.1        0.022        0.177           3           9         59 void** std::copy<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**) 
  0.1        0.008        0.156           1           3        156 std::set<void*, std::less<void*>, std::allocator<void*> >::insert(void* const&) 
  0.0        0.065        0.144           1           7        144 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_insert_unique(void* const&) 
  0.0        0.024        0.131           3           9         44 std::vector<void*, std::allocator<void*> >::~vector() 
  0.0        0.039        0.129           4          16         32 int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) 
  0.0        0.004        0.129           1           1        129 std::pair<void* const, _data_access_log>::~pair() 
  0.0         0.04        0.128           4          16         32 void** std::__copy_move_a2<false, void**, void**>(void**, void**, void**) 
  0.0        0.031        0.126           3          12         42 int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) 
