Reading Profile files in profile.*

NODE 0;CONTEXT 0;THREAD 0:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.0        0.022        0.033           5           5          7 std::vector<void*, std::allocator<void*> >::end() 
  0.0        0.022        0.032           5           5          6 std::vector<int, std::allocator<int> >::begin() 
  0.0        0.022        0.032           5           5          6 std::vector<int, std::allocator<int> >::end() 
  0.0        0.022        0.031           4           4          8 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::begin() const 
  0.0        0.013        0.031           3           3         10 std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) 
  0.0        0.021        0.031           5           5          6 std::vector<void*, std::allocator<void*> >::begin() 
  0.0         0.03         0.03          15           0          2 std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::operator==(std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> > const&) const 
  0.0        0.012         0.03           3           3         10 std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::~_Vector_impl() 
  0.0         0.02         0.03           4           4          8 std::set<int, std::less<int>, std::allocator<int> >::empty() const 
  0.0        0.011        0.029           3           3         10 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::~_Rb_tree_impl() 
  0.0        0.029        0.029          11           0          3 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::empty() const 
  0.0        0.012        0.029           3           3         10 std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::_Vector_impl(std::allocator<void*> const&) 
  0.0        0.027        0.027          11           0          2 __gnu_cxx::new_allocator<int>::~new_allocator() 
  0.0        0.027        0.027          13           0          2 int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) 
  0.0        0.027        0.027          11           0          2 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::operator!=(std::_Rb_tree_iterator<std::pair<unsigned long const, int> > const&) const 
  0.0        0.027        0.027          13           0          2 std::_Vector_base<void*, std::allocator<void*> >::_M_get_Tp_allocator() const 
  0.0        0.027        0.027          13           0          2 void** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<void*>(void* const*, void* const*, void**) 
  0.0        0.026        0.026          11           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_value(std::_Rb_tree_node_base const*) 
  0.0        0.025        0.025          11           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_end() 
  0.0        0.024        0.024          10           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_end() 
  0.0        0.024        0.024          11           0          2 std::_Rb_tree_iterator<void*>::_Rb_tree_iterator(std::_Rb_tree_node<void*>*) 
  0.0        0.024        0.024          13           0          2 std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const 
  0.0        0.023        0.023          10           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_begin() 
  0.0        0.022        0.022           9           0          2 __gnu_cxx::new_allocator<int>::new_allocator() 
  0.0        0.004        0.022           1           1         22 std::set<int, std::less<int>, std::allocator<int> >::set() 
  0.0        0.021        0.021          10           0          2 __gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >::__normal_iterator(void** const&) 
  0.0        0.021        0.021           8           0          3 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_right(std::_Rb_tree_node_base*) 
  0.0        0.021        0.021           8           0          3 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_value(std::_Rb_tree_node<void*> const*) 
  0.0        0.021        0.021          10           0          2 unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) 
  0.0         0.02         0.02          10           0          2 __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) 
  0.0        0.019        0.019           7           0          3 __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) 
  0.0        0.012        0.019           3           3          6 std::allocator<std::_Rb_tree_node<int> >::allocator(std::allocator<std::_Rb_tree_node<int> > const&) 
  0.0        0.013        0.019           3           3          6 void** std::__copy_move_a<false, void* const*, void**>(void* const*, void* const*, void**) 
  0.0        0.013        0.018           3           3          6 int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) 
  0.0        0.004        0.018           1           1         18 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree() 
  0.0        0.012        0.018           3           3          6 std::allocator<int>::allocator(std::allocator<int> const&) 
  0.0        0.013        0.018           3           3          6 std::allocator<std::_Rb_tree_node<int> >::~allocator() 
  0.0        0.004        0.018           1           1         18 std::vector<void*, std::allocator<void*> >::vector() 
  0.0        0.017        0.017           8           0          2 __gnu_cxx::new_allocator<void*>::~new_allocator() 
  0.0        0.017        0.017           8           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_value(std::_Rb_tree_node_base const*) 
  0.0        0.011        0.017           3           3          6 std::allocator<void*>::allocator(std::allocator<void*> const&) 
  0.0        0.011        0.017           3           3          6 std::vector<void*, std::allocator<void*> >::begin() const 
  0.0        0.011        0.017           3           3          6 std::vector<void*, std::allocator<void*> >::end() const 
  0.0        0.016        0.016           6           0          3 std::ceil(float) 
  0.0        0.015        0.015           7           0          2 __gnu_cxx::new_allocator<void*>::deallocate(void**, unsigned int) 
  0.0        0.015        0.015           6           0          2 std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::operator->() const 
  0.0        0.015        0.015           8           0          2 void std::_Destroy_aux<true>::__destroy<void**>(void**, void**) 
  0.0        0.014        0.014           6           0          2 __gnu_cxx::new_allocator<void*>::new_allocator() 
  0.0        0.014        0.014           6           0          2 std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) 
  0.0        0.006        0.014           1           2         14 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl() 
  0.0        0.006        0.014           1           2         14 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::get_allocator() const 
  0.0        0.004        0.014           1           1         14 std::_Vector_base<void*, std::allocator<void*> >::_Vector_base() 
  0.0        0.013        0.013           5           0          3 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_get_Node_allocator() const 
  0.0        0.012        0.012           6           0          2 __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >::__normal_iterator(void* const* const&) 
  0.0        0.012        0.012           5           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<void*> >::max_size() const 
  0.0        0.012        0.012           5           0          2 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_begin() 
  0.0        0.012        0.012           5           0          2 std::_Rb_tree_const_iterator<void*>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<void*> const&) 
  0.0        0.012        0.012           5           0          2 std::pair<std::_Rb_tree_const_iterator<void*>, bool>::pair(std::_Rb_tree_const_iterator<void*> const&, bool const&) 
  0.0        0.011        0.011           6           0          2 __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >::base() const 
  0.0        0.011        0.011           6           0          2 std::_Iter_base<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, false>::_S_base(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >) 
  0.0        0.011        0.011           5           0          2 std::pair<std::_Rb_tree_iterator<void*>, bool>::pair(std::_Rb_tree_iterator<void*> const&, bool const&) 
  0.0         0.01         0.01           4           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::empty() const 
  0.0        0.004         0.01           1           1         10 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_get_node() 
  0.0        0.004         0.01           1           1         10 std::_Vector_base<void*, std::allocator<void*> >::_Vector_impl::_Vector_impl() 
  0.0        0.009        0.009           4           0          2 std::_Rb_tree_const_iterator<int>::_Rb_tree_const_iterator(std::_Rb_tree_node<int> const*) 
  0.0        0.009        0.009           4           0          2 std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::operator->() const 
  0.0        0.008        0.008           4           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::_M_initialize() 
  0.0        0.007        0.007           3           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<int> > const&) 
  0.0        0.007        0.007           3           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) 
  0.0        0.006        0.006           3           0          2 __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) 
  0.0        0.004        0.006           1           1          6 __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::allocate(unsigned int, void const*) 
  0.0        0.006        0.006           3           0          2 __gnu_cxx::new_allocator<void*>::new_allocator(__gnu_cxx::new_allocator<void*> const&) 
  0.0        0.006        0.006           3           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_begin() 
  0.0        0.006        0.006           3           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator() const 
  0.0        0.006        0.006           3           0          2 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_root() const 
  0.0        0.004        0.006           1           1          6 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::begin() 
  0.0        0.004        0.006           1           1          6 std::allocator<std::_Rb_tree_node<int> >::allocator() 
  0.0        0.004        0.006           1           1          6 std::allocator<std::pair<void* const, _data_access_log> >::allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >(std::allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > > const&) 
  0.0        0.004        0.006           1           1          6 std::allocator<void*>::allocator() 
  0.0        0.005        0.005           3           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() 
  0.0        0.004        0.005           1           1          5 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::begin() 
  0.0        0.004        0.005           1           1          5 std::allocator<std::pair<void* const, _data_access_log> >::~allocator() 
  0.0        0.002        0.002           1           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() 
  0.0        0.002        0.002           1           0          2 __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<void* const, _data_access_log> > >::max_size() const 
  0.0        0.002        0.002           1           0          2 __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::new_allocator() 
  0.0        0.002        0.002           1           0          2 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_get_Node_allocator() const 
  0.0        0.002        0.002           1           0          2 std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::operator--() 
  0.0        0.002        0.002           1           0          2 std::pair<std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >, bool>::pair(std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> > const&, bool const&) 
  0.0        0.001        0.001           1           0          1 __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::~new_allocator() 
  0.0        0.001        0.001           1           0          1 std::_Rb_tree_iterator<void*>::operator==(std::_Rb_tree_iterator<void*> const&) const 

NODE 0;CONTEXT 0;THREAD 26:
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        1,000        1,709           1          14    1709029 get_primes(void*) 
 22.8          387          388           4          16      97215 loop_speculator::get_shared_data() 
 12.1          190          207           4          93      51770 int loop_speculator::write_data<bool>(bool*&, bool*) 
  6.6          112          112           1           9     112890 loop_speculator::commit() 
  0.3        0.106            4           9          27        492 _data_access_log::_data_access_log(_data_access_log const&) 
  0.2        0.076            3          14          14        223 std::map<unsigned long, int, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::find(unsigned long const&) 
  0.2          0.3            3          14          98        217 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::find(unsigned long const&) 
  0.2        0.055            2           7          14        370 std::vector<int, std::allocator<int> >::push_back(int const&) 
  0.1        0.058            2           7          14        365 std::vector<void*, std::allocator<void*> >::push_back(void* const&) 
  0.1        0.286            2           7          98        354 std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) 
  0.1        0.277            2           7          98        349 std::vector<void*, std::allocator<void*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, void* const&) 
  0.1         0.02            2           3           3        806 std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::insert(std::pair<void* const, _data_access_log> const&) 
  0.1        0.286            2           3          99        800 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_insert_unique(std::pair<void* const, _data_access_log> const&) 
  0.1        0.725            2          14         266        164 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long const, int> >*, std::_Rb_tree_node<std::pair<unsigned long const, int> >*, unsigned long const&) 
  0.1        0.722            2           9          63        246 std::vector<void*, std::allocator<void*> >::vector(std::vector<void*, std::allocator<void*> > const&) 
  0.1        0.019            1           3           3        627 std::pair<void*, _data_access_log>::pair(void* const&, _data_access_log const&) 
  0.1          0.2            1           9          63        187 std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) 
  0.1        0.062            1           3          18        541 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<void* const, _data_access_log> const&) 
  0.1        0.048            1           3          12        496 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_create_node(std::pair<void* const, _data_access_log> const&) 
  0.1        0.098            1           9          27        162 _data_access_log::~_data_access_log() 
  0.1        0.018            1           3           3        443 std::pair<void* const, _data_access_log>::pair<void*, _data_access_log>(std::pair<void*, _data_access_log> const&) 
  0.1        0.027            1           3           6        436 __gnu_cxx::new_allocator<std::pair<void* const, _data_access_log> >::construct(std::pair<void* const, _data_access_log>*, std::pair<void* const, _data_access_log> const&) 
  0.1        0.016            1           3           3        425 std::pair<void* const, _data_access_log>::pair(std::pair<void* const, _data_access_log> const&) 
  0.1        0.073            1          14          14         90 int* std::__uninitialized_move_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) 
  0.1        0.074            1          14          14         89 void** std::__uninitialized_move_a<void**, void**, std::allocator<void*> >(void**, void**, void**, std::allocator<void*>&) 
  0.1        0.075            1          14          14         85 int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&) 
  0.1        0.071            1          14          14         84 void** std::__uninitialized_copy_a<void**, void**, void*>(void**, void**, void**, std::allocator<void*>&) 
  0.1        0.075            1          14          14         80 int* std::uninitialized_copy<int*, int*>(int*, int*, int*) 
  0.1        0.693            1          84         168         13 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_key(std::_Rb_tree_node<std::pair<unsigned long const, int> > const*) 
  0.1        0.071            1          14          14         78 void** std::uninitialized_copy<void**, void**>(void**, void**, void**) 
  0.1        0.024            1           5           5        218 std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::find(void* const&) 
  0.1        0.108            1           5          38        213 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::find(void* const&) 
  0.1        0.071            1          14          14         74 int* std::__uninitialized_copy<true>::uninitialized_copy<int*, int*>(int*, int*, int*) 
  0.1        0.075            1          14          14         73 void** std::__uninitialized_copy<true>::uninitialized_copy<void**, void**>(void**, void**, void**) 
  0.1        0.151        0.971          14          42         69 int* std::copy<int*, int*>(int*, int*, int*) 
  0.1        0.046        0.953           9           9        106 void** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**, void*>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**, std::allocator<void*>&) 
  0.1        0.145        0.953          14          42         68 void** std::copy<void**, void**>(void**, void**, void**) 
  0.1        0.053        0.936           9           9        104 int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) 
  0.1         0.05        0.907           9           9        101 void** std::uninitialized_copy<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**) 
  0.1        0.047        0.883           9           9         98 int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) 
  0.1        0.053        0.857           9           9         95 void** std::__uninitialized_copy<true>::uninitialized_copy<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**) 
  0.0        0.049        0.836           9           9         93 int* std::__uninitialized_copy<true>::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) 
  0.0        0.102        0.804           9          27         89 void** std::copy<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**) 
  0.0        0.271        0.792           5         101        158 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*, std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*, void* const&) 
  0.0        0.101        0.787           9          27         87 int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) 
  0.0        0.045        0.785           4          12        196 std::set<void*, std::less<void*>, std::allocator<void*> >::insert(void* const&) 
  0.0        0.148        0.721           4          51        180 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_insert_unique(void* const&) 
  0.0        0.035        0.641           1          18        641 bool _data_access_log::_output_violations_are_false<bool>(bool*, int) 
  0.0        0.369        0.609          50         100         12 std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::_S_key(std::_Rb_tree_node<std::pair<void* const, _data_access_log> > const*) 
  0.0        0.184        0.606          14          56         43 int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) 
  0.0        0.127        0.602          11          33         55 std::vector<int, std::allocator<int> >::~vector() 
  0.0        0.177          0.6          14          56         43 void** std::__copy_move_a2<false, void**, void**>(void**, void**, void**) 
  0.0        0.125        0.537           9          36         60 int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) 
  0.0        0.101        0.524           9          27         58 std::vector<void*, std::allocator<void*> >::~vector() 
  0.0        0.017         0.52           3           3        173 std::pair<void* const, _data_access_log>::~pair() 
  0.0        0.124        0.512           9          36         57 void** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**>(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, __gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >, void**) 
  0.0        0.017        0.484           3           3        161 std::pair<void*, _data_access_log>::~pair() 
  0.0        0.056        0.431           9           9         48 std::set<int, std::less<int>, std::allocator<int> >::set(std::set<int, std::less<int>, std::allocator<int> > const&) 
  0.0        0.148        0.419           7          49         60 std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const 
  0.0        0.146        0.412           7          49         59 std::vector<void*, std::allocator<void*> >::_M_check_len(unsigned int, char const*) const 
  0.0        0.274        0.404          51          51          8 std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) 
  0.0        0.259        0.387          51          51          8 std::_Niter_base<void**>::iterator_type std::__niter_base<void**>(void**) 
  0.0        0.128        0.375           9          27         42 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree(std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> > const&) 
  0.0        0.067        0.373           4          21         93 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, void* const&) 
  0.0        0.076        0.328           9          18         36 std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned int, std::allocator<int> const&) 
  0.0        0.074        0.323           9          18         36 std::_Vector_base<void*, std::allocator<void*> >::_Vector_base(unsigned int, std::allocator<void*> const&) 
  0.0         0.05         0.32           9           9         36 std::set<int, std::less<int>, std::allocator<int> >::~set() 
  0.0        0.085        0.303          11          22         28 std::_Vector_base<int, std::allocator<int> >::~_Vector_base() 
  0.0        0.035        0.283           3           9         94 _data_access_log::_data_access_log() 
  0.0        0.077        0.278           9          18         31 std::_Vector_base<void*, std::allocator<void*> >::~_Vector_base() 
  0.0        0.103         0.27           9          27         30 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree() 
  0.0        0.095        0.244          18          18         14 std::_Niter_base<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > > >(__gnu_cxx::__normal_iterator<void* const*, std::vector<void*, std::allocator<void*> > >) 
  0.0        0.244        0.244          98           0          2 std::less<unsigned long>::operator()(unsigned long const&, unsigned long const&) const 
  0.0        0.095        0.242          18          18         13 std::_Niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) 
  0.0        0.242        0.242          98           0          2 std::_Select1st<std::pair<unsigned long const, int> >::operator()(std::pair<unsigned long const, int> const&) const 
  0.0        0.051        0.236           4          16         59 std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_create_node(void* const&) 
  0.0        0.093        0.235          18          18         13 void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) 
  0.0        0.085        0.224          16          16         14 std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) 
  0.0         0.09        0.219          16          16         14 std::_Vector_base<void*, std::allocator<void*> >::_M_allocate(unsigned int) 
  0.0         0.14        0.214          28          28          8 std::_Miter_base<int*>::iterator_type std::__miter_base<int*>(int*) 
  0.0        0.212        0.212          85           0          2 std::_Select1st<std::pair<void* const, _data_access_log> >::operator()(std::pair<void* const, _data_access_log> const&) const 
  0.0        0.083        0.212          16          16         13 void std::_Destroy<void**, void*>(void**, void**, std::allocator<void*>&) 
  0.0         0.21         0.21          84           0          2 std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_value(std::_Rb_tree_node<std::pair<unsigned long const, int> > const*) 
  0.0         0.14        0.208          28          28          7 std::_Miter_base<void**>::iterator_type std::__miter_base<void**>(void**) 
  0.0        0.204        0.204          79           0          3 std::_Iter_base<int*, false>::_S_base(int*) 
  0.0        0.078        0.198           9          18         22 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl(std::less<int> const&, std::allocator<std::_Rb_tree_node<int> > const&) 
  0.0        0.196        0.196          79           0          2 std::_Iter_base<void**, false>::_S_base(void**) 
